,Unnamed: 0,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR,Speaking rate
122,457,test_70,test_70_5.wav,INDRAVARDHAN,Sar andar? Sar kisake andar? Haha!,Sir in? Sir inside whom? !,"['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",HI,-1,6,-1,0,-1,-1,133.9342568346434,342.82006885724854,249.65215131564207,52.777714628062014,39.419935120210894,73.00671009246012,61.577560012264,7.930629539373894,0.0198820156675069,0.1413673422757293,4.898317412102435,2.9891304347826084
123,470,test_79,test_79_0.wav,MADHUSUDAN,"Ae Indu, light aa gayi!","Hey Indu, please give me light!","['EN', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,5,['EN > HI'],1,[4],[1],78.35905219419651,601.8255039673775,296.81973324240107,99.00475285763996,13.848117607179333,71.03111994827735,62.57261260082802,20.26906784145137,0.0301998845307529,0.1017124854597874,10.984188592597445,2.2535211267605635
124,471,test_79,test_79_1.wav,INDRAVARDHAN,Toh!,so!,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,76.99192994110369,579.2047961589792,357.1887510884999,175.02388474555093,41.34982127978894,70.57062004414526,63.9947783441226,5.293512417761679,0.0859866893390507,0.1628155849259481,9.069514247784568,5.2631578947368425
125,472,test_79,test_79_2.wav,MADHUSUDAN,Akhabaar padh ke suna na.,Listen after reading the newspaper.,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,76.66458960452889,594.8906895465522,290.15527454005155,160.00827539036234,27.25058832678477,70.53265125186084,61.93102537133111,7.76953937516017,0.0459292496445565,0.1435993267367251,8.283281074223272,3.9682539682539684
126,473,test_79,test_79_3.wav,INDRAVARDHAN,"Maya, kisi ne inako bataaya nahi, ki ye pooree tarah behare hai!","Maya, no one told him that he is completely deaf!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,12,-1,0,-1,-1,72.51383177684639,306.60167589825016,197.3288541106903,57.57989501281181,27.012796050337755,70.06223432482018,62.1918954925594,7.664754230921302,0.0303550212865995,0.1404808038059522,6.926145357706714,4.43213296398892
127,478,test_82,test_82_0.wav,DUSHYANT,aur Khud Khushi asafal Rahi to jail ho sakti hai do you know that,"And if Khushi herself fails, she may go to jail. Do you know that?","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN']",CSW,"I, A",14,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[5, 8, 10]","[3, 2, 4]",77.47787852190395,449.3689803580596,237.873833584668,71.57869723411868,27.27662330276114,62.77197289473027,50.86033258768798,7.459314870938179,0.0337134574294966,0.1341034171032579,10.973854848482356,5.47112462006079
128,479,test_82,test_82_1.wav,MONISHA,jail?,jail?,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,73.77280335270811,595.3667181455414,212.37309747332043,88.13496560353192,18.479340395997124,61.036916270008895,50.88608556464783,8.537456532295877,0.0375923723886298,0.1360717313818277,9.424488686577323,5.063291139240506
129,480,test_82,test_82_2.wav,DUSHYANT,vaise 15 20 hazar ka Jadi Mana Dekhe chhutkara Paye sakti ho Lekin,"By the way, you can get rid of the herb worth Rs. 15-20 thousand, but","['HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,-1,13,-1,0,-1,-1,77.32880209011799,618.1973893016323,291.35470262018754,147.71582016577395,23.175308602415218,62.0311696194464,50.634544389494536,9.568830952875311,0.0305583521847199,0.1400074085712719,9.35109521001944,3.781512605042017
130,481,test_82,test_82_3.wav,MONISHA,15 20 hazar rupay. Ek to marungi bhi nahin Upar Se Kharcha. yah to Vahi Baat hua na ki khae Piye Kuchh Nahin glass Toda bara ana.,15 20 thousand rupees. I won't even pay for one more expense. This is the same thing as not eating or drinking anything but breaking the glass.,"['EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,27,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",11,"[2, 5, 6, 10, 11, 13, 14, 17, 18, 23, 24]","[3, 1, 4, 1, 2, 1, 3, 1, 5, 1, 3]",72.83469924781228,595.668103212117,306.60116758970935,135.98350428818364,22.25488477081972,62.1546890656198,51.10387773918399,9.696364948082582,0.0340622320755464,0.148244768764206,9.470064420159051,3.9735099337748347
131,571,train_1016,train_1016_0.wav,SAHIL,What a brilliant start Monisha!,What a brilliant start Monisha!,"['EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1,5,-1,0,-1,-1,99.3929079088716,395.115126002054,244.8135334079857,73.79394521062363,19.887107920930656,69.1651469300305,57.2857182422176,10.240602425812709,0.0176551034675303,0.1335184886728221,8.148016241957404,3.3950617283950617
132,572,train_1016,train_1016_1.wav,MONISHA,maine jaanbooch ke thodi kiya.,I did a little on purpose.,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,225.56219171148868,325.5444975759406,273.0737768417309,23.71964686284699,19.891048060436603,69.09051503667168,58.97405064864664,11.84170710619362,0.0155699866808293,0.1177262758753163,10.102739783935997,4.3478260869565215
133,573,train_1016,train_1016_2.wav,SAHIL,"Aray, lekin tumhe sambhaalna chaahiye na darling... I mean Mr. Singh ke pure kapde kharab ho gaye","Hey, but you should take care of me darling... I die. all of Mr. Singh's clothes got ruined","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,I,17,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",5,"[1, 5, 11, 15, 16]","[4, 6, 4, 1, 1]",129.45034529467128,445.2716136643648,275.5489902303513,67.17905564732126,14.450402597878291,69.28074606418753,59.30860682354617,13.910850825207149,0.0161477182110206,0.1046405209967332,12.587833163901534,4.582651391162029
134,574,train_1016,train_1016_3.wav,MONISHA,Meri puri kheer barbad ho gayi. Vo nahi dikhai deta!,My entire kheer was ruined. He is not visible!,"['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,10,-1,0,-1,-1,75.06945053855763,465.19796254722087,256.7584207609749,127.65833919026292,14.76072102280371,71.92639919980518,62.2229150140721,13.86380184139544,0.0224405021891053,0.1052869141651601,14.631281106239388,3.7123165149681694
135,575,train_1016,train_1016_4.wav,MONISHA,"Aur fir, mummy ji ne mujhe sab ke saamne aakh nikaal kar daataa.","And then, mom made me gouge out my eyes in front of everyone.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,13,"['HI > EN', 'EN > HI']",2,"[4, 5]","[1, 8]",75.30977328050918,437.60401044636416,330.0240689387702,60.43363214626634,13.428915408102174,71.9500478885999,61.81961671407549,16.163370906809273,0.0189855717779,0.1125740293187966,10.75978655586385,4.221635883905013
136,576,train_1016,train_1016_5.wav,SAHIL,"Tum chammach leke agar Mr Singh ke pagadi mein se kheer nikaalogi, to koi bhi daatega.","If you take a spoon and take out kheer from Mar Singh's turban, no one will scold you.","['HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,16,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[4, 6, 9, 10, 12, 13]","[2, 3, 1, 2, 1, 3]",101.06972261469171,399.5533261003536,210.3897508914829,56.83516482947689,13.483380035905556,71.86792231523985,61.30925145034452,14.416758935189613,0.0198571137342737,0.1467976131465103,10.790297763650356,4.690431519699812
137,579,train_1018,train_1018_0.wav,INDRAVARDHAN,kaun,Who,['HI'],HI,-1,1,-1,0,-1,-1,84.73821534027536,530.837071190712,252.15078730149253,122.99766326739558,25.778745607786316,68.62450232509852,60.26722235731975,13.584382910500764,0.0315733647619837,0.1236846017197147,10.120558428652105,2.4390243902439024
138,580,train_1018,train_1018_1.wav,MAYA,Arey baba ajanta,hey baba ajanta,"['HI', 'HI', 'HI']",HI,-1,3,-1,0,-1,-1,194.6010850680296,531.1887120972358,283.1134876666049,74.26003262996691,31.556591888937547,68.60041972392825,62.69754227310246,10.20472547520794,0.014376420183433,0.0795547257090203,15.958042209032904,3.141361256544503
139,581,train_1018,train_1018_2.wav,INDRAVARDHAN,Achcha Achcha vah Ajnata Jisne bahut Ahsaan kiye hai,ok ok that unknown person who has done many favors,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1,9,-1,0,-1,-1,179.85981186710092,594.8027596023942,304.6336259254931,100.69364360438902,31.435864269512805,69.34543603822772,62.85948267529631,5.526369651486657,0.0196852304986701,0.1420408572058984,9.348847721124985,4.038004750593824
140,582,train_1018,train_1018_3.wav,MAYA,Kis pe Ehsaan kiya hai usne,Who has he done a favor to?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1,6,-1,0,-1,-1,187.46364873785663,516.4537758083612,302.2800088219633,73.73094287116979,46.180286157491416,69.55656647712732,61.85455280732855,4.445787821014806,0.0272624400827123,0.1390894022176742,8.281991949338511,3.349282296650718
141,583,train_1018,train_1018_4.wav,INDRAVARDHAN,Ham Sab pe bhai muskurati hai ahsaan karti hai hello bolati hai toh Meherbani karti hai,"Brother smiles at all of us, does favors, says hello, is kind to us.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I,16,"['HI > EN', 'EN > HI']",2,"[9, 10]","[1, 6]",75.72392110025287,592.618984159814,227.54188069747485,124.60515154018344,28.11498873230073,72.40777097289731,62.26946523062416,9.117850534200231,0.0370851775719555,0.1635645664658552,6.575786170141329,4.3478260869565215
142,599,train_1020,train_1020_0.wav,SAHIL,"Mai jaanta hu ki Rosesh ki kavita thodi si, thodi si…","I know that Rosesh's poetry is a little, a little...","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN']",CSW,-1,11,-1,0,-1,-1,92.3312148145468,289.7883269688748,175.69245505079644,42.29359512147011,14.43690537540594,70.38792741755168,60.39503214778563,13.736135565144544,0.0187396573615258,0.0841393240788887,12.036883772237896,3.368794326241135
143,600,train_1020,train_1020_1.wav,MAYA,Unusual!,Unusual!,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,168.6769414147296,611.7198004931257,289.57124598022983,81.8454081220261,16.154672845590355,69.85688864308032,61.082589038377336,20.3243987908761,0.0166604569654099,0.0850484377111726,9.138697738093114,1.7142857142857142
144,601,train_1020,train_1020_2.wav,SAHIL,"Haan….Unusual hoti hai... Lekin Dad, aap ko koi hak nahi banta Rosesh ka kavitaon ko bhala bura kahane ka.","Yes...it is unusual...but dad, you have no right to call Rosesh's poems good or bad.","['HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,19,"['HI > EN', 'EN > HI']",2,"[4, 5]","[1, 14]",93.66782553603444,388.650299886525,215.0932295137605,61.75053601003426,11.6626887310209,71.36997623119686,61.45813219371522,16.885000803758917,0.0221971267254621,0.1253095474099784,8.134310973712715,3.909952606635071
145,602,train_1020,train_1020_4.wav,SAHIL,"Aap hool gaye, aap ke jamaane mein aap 'kavi dracula' hua karte the. Haha, kya kavita thi dad ki…..""dhinchak dhinchak chaale dil ki gadi, dhukchuk dhukchuk chaale""…something...","You have become a fool, you could have become the 'poetic Dracula' of your era. Haha, what is this poem of dad…..“dhinchak dhinchak chaale dil ki gadi, dhukchuk dhukchuk chaale”…something…","['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,27,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[8, 9, 11, 12, 16, 17]","[1, 2, 1, 4, 1, 10]",76.47084872331831,614.6081074040517,204.1749999182045,66.60820511301853,24.40854547636318,74.51490176166642,60.83050606229995,11.700908655434995,0.0255482190628788,0.1377129424102994,7.9824471555811165,4.00320256204964
146,648,train_1036,train_1036_0.wav,INDRAVARDHAN,"Pch, tu ruk ja na. Aaj election hai, aur tu ja raha hai.","Pacha, you wait. Today is the election, and you are going.","['EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,13,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",7,"[1, 4, 5, 6, 7, 10, 11]","[3, 1, 1, 1, 3, 1, 2]",78.35886464984004,383.6777258769642,217.4542583934287,68.3054026736406,28.67337367215257,70.87292021964178,60.9853785849413,11.58551450610093,0.021480329007043,0.1085207043912778,10.864796337593384,3.735632183908046
147,649,train_1036,train_1036_1.wav,INDRAVARDHAN,"Aaa, cheeku baba, papa ko bolo, not to go, not to go.","Aaa, cheeky baba, tell papa, not to go, not to go.","['EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,I,12,"['EN > HI', 'HI > EN']",2,"[1, 6]","[5, 6]",78.35587314533885,383.70353483667606,248.39760639362095,45.219530853224434,24.47958043890132,72.49851234664327,61.67849894479342,12.350761277026896,0.0224365961424828,0.1030810916121582,14.839054645369668,4.038004750593824
148,650,train_1036,train_1036_2.wav,SAHIL,"Hehehe. I'll have to go cheeku beta, varana kya hoga ki dono mein se ek ko to mujhe vote dena padega!","Hehehe. Well, you have to go cheeky son, otherwise what will happen is that I will have to vote for one of the two!","['EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,A,21,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",5,"[5, 13, 14, 16, 17]","[8, 1, 2, 1, 4]",131.5845817297416,469.9035327616548,258.99307374084094,55.40604134069025,10.640800883367202,74.1662798442601,63.74714534246242,16.488817309196683,0.0185526557848042,0.097338625316703,13.625202088281505,4.566929133858268
149,651,train_1036,train_1036_3.wav,SAHIL,"Aur mai vote jise nahi doonga, vo gala daba kar mera khoon karegi.","And whoever I don't vote for, she will strangle me to death.","['HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,13,"['HI > EN', 'EN > HI']",2,"[2, 3]","[1, 10]",84.05037985354878,634.0516277783818,240.8317176102933,102.13798574877018,18.98108999739801,76.29909896829516,62.88826394677806,13.084487241260543,0.0226186160826229,0.1307888814457697,11.039976625030215,4.140786749482402
150,652,train_1036,train_1036_4.wav,SAHIL,"Aur tum anaath ho jaaoge, cheeku!","And you will become an orphan, Chiku!","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",HI,-1,6,-1,0,-1,-1,126.97172034601758,411.9624062777639,271.66148327749715,46.61902388337167,28.701392890694763,65.07499001214941,58.21204202729661,8.779313675117264,0.0149499608567987,0.0970671329266999,12.299870648645204,4.291845493562231
151,681,train_1053,train_1053_0.wav,INDRAVARDHAN,charbi!,Fat!,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,106.84107952328438,432.0928404790696,221.62516192299483,123.6650091634284,52.395528484035694,75.58036479946814,66.13213459778814,5.783896701360913,0.0464733777608701,0.1612782907164066,3.5864557984864778,3.468208092485549
152,682,train_1053,train_1053_1.wav,SAHIL,wohi wohi ab mein mental lipush,Same Same Now I Mental Lipush,"['HI', 'HI', 'HI', 'HI', 'EN', 'EN']",CSW,I,6,['HI > EN'],1,[4],[2],74.59710630951379,476.8611041406768,213.71438871661448,125.78213147547854,45.13966584541187,76.44394414658225,67.28874426640314,7.172834866077338,0.0452174016509123,0.1527728038436477,7.371112832802423,5.112474437627812
153,683,train_1053,train_1053_2.wav,INDRAVARDHAN,suction,suction,['EN'],EN,-1,1,-1,0,-1,-1,79.10456093634897,237.1365708491519,123.33500074358815,46.30969145510454,52.487751647819486,72.19514517646104,64.09606559465155,4.63522863179396,0.1057168813646998,0.1803621310291609,7.037480439780697,4.761904761904762
154,684,train_1053,train_1053_3.wav,SAHIL,suction haan suction karke iski chabri utaarunga,"Suction yes, I will remove its fat by suction.","['EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI']",CSW,I,7,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[1, 2, 3]","[1, 1, 4]",78.28923342179988,563.1267322654923,178.142969134733,108.30186427144272,51.38529729490161,76.32993351683105,68.05484878227752,5.194719627323292,0.0463778964354142,0.18944469484157,6.463043783811586,4.1763560793391905
155,685,train_1054,train_1054_0.wav,MAYA,"Anyway, Indu yaha aaya hai?","Anyway, is Indu here?","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,O,5,['EN > HI'],1,[1],[4],76.94054856378202,477.7617525229697,254.81987952369565,101.0841962269234,40.34059984879094,66.08680873134071,56.73826475694056,6.412732085671808,0.0213144201620535,0.1606544147835765,8.27377294006424,4.545454545454545
156,686,train_1054,train_1054_1.wav,MONISHA,"Nahi to, daddy ji to subah se dikhaai hi na pade.","Otherwise, daddy would not have been seen since morning.","['HI', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,11,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",8,"[1, 3, 4, 5, 6, 7, 8, 10]","[2, 1, 1, 1, 1, 1, 2, 1]",100.5834931608784,594.324953104262,293.0555808255198,129.6021472329779,41.90974803671177,72.17872863945428,59.43976773738044,5.915514145103112,0.0248737654656776,0.1478415308897191,7.735953545773416,5.2631578947368425
157,687,train_1054,train_1054_2.wav,MAYA,Shaayad tumhaara dhyaan na gaya ho.,Maybe you haven't noticed.,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,6,-1,0,-1,-1,85.1205446682858,458.7338247417544,266.8928047858032,109.17304483814613,42.16324486192534,67.42253268429742,57.64114963687385,6.332028268760211,0.0254603456316459,0.1526616449490785,8.581303732599768,3.4574468085106385
158,688,train_1054,train_1054_3.wav,MONISHA,"Mummy ji, aise kaise ki mera dhyaan na gaya ho.","Mom, how come you didn't notice me?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[7, 8, 9]","[1, 1, 1]",77.35639077142748,592.0169042947081,273.70193668739034,77.89866275364687,36.04247496633638,67.02077019431867,58.94940546974193,7.643739740280813,0.0214428812925643,0.1332438358375164,8.594344954998565,4.220779220779221
159,689,train_1054,train_1054_4.wav,MAYA,Jaise ke abhi! Daal mein tumne aadha packet garam masala daal diya hai!,Like right now! You have added half a packet of garam masala in the dal!,"['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,13,-1,0,-1,-1,124.3406044824784,413.6775392485267,255.9940806369325,40.58029775762714,25.06196213210073,71.2376309191017,60.47018315436537,10.635662893245238,0.0178379087615001,0.0994734138220935,9.799775121092331,4.0598290598290605
160,715,train_1068,train_1068_0.wav,INDRAVARDHAN,rosesh tu bura mat maan hai sahil ko chadd gayi hai isliye wo bakwaas kar raha hai,"Rosesh, don't feel bad, she has left Sahil that's why he is talking nonsense.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1,17,-1,0,-1,-1,70.39648242686508,546.9914233453081,175.9825837192985,97.17417479200492,45.95957160260407,74.21867712554698,65.88415973940067,6.3640124481798654,0.032802418409445,0.1365588410622859,7.625943833057667,3.929024081115336
161,716,train_1068,train_1068_1.wav,ROSESH,nashe mein aadmi sach hi bolta hai dad,"A drunk man speaks the truth, Dad.","['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN']",CSW,I,8,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[4, 5, 7]","[1, 2, 1]",75.77016314641632,587.1614848721717,144.93414229062196,56.48986518865596,50.76131663595238,75.16127273018391,65.90210744834317,6.235512241830038,0.0315445869958628,0.131227292871737,6.850287994082486,3.7735849056603774
162,717,train_1068,train_1068_2.wav,INDRAVARDHAN,haan wo bhi sach hai,yes that is also true,"['HI', 'HI', 'HI', 'HI', 'HI']",HI,-1,5,-1,0,-1,-1,75.76508774891418,590.5240805329199,137.88739712855585,59.12915263338232,44.8605438832872,72.90132927042501,63.19507934707748,6.372484290467798,0.0351643581326129,0.139041106112777,5.993403838219549,2.9673590504451037
163,718,train_1068,train_1068_3.wav,ROSESH,sahil bhai. thank you !,sahil bhai. thank you !,"['HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER']",CSW,I,5,['HI > EN'],1,[2],[3],82.84997079496124,491.62521638956224,175.06109679163555,81.26042772440586,48.27184048372858,77.3034181098755,64.67965295144484,5.90717078684041,0.0286150356045725,0.1596395518335218,6.434679860496683,3.5343201961154063
164,765,train_1089,train_1089_0.wav,DUSHYANT,Toolkit kaha hai Rosesh?,"Where is the toolkit, Rosesh?","['EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,4,['EN > HI'],1,[1],[3],76.95102546325573,589.4229226326806,250.14175727896216,125.70836891997703,17.011859932413735,72.58985425457666,63.235563887620586,11.693082390440749,0.0439394482750319,0.1259946899774775,13.65082450526613,3.349282296650718
165,766,train_1089,train_1089_1.wav,MAYA,Nahi hai.,Not there.,"['HI', 'HI', 'OTHER']",HI,-1,2,-1,0,-1,-1,80.61296390689347,584.281728581939,253.8791899032183,104.59947106918284,30.36791223386137,67.96643377876502,60.66952580237086,9.20333135424782,0.0590851098938716,0.1851516867531983,10.925194057864868,1.7857142857142856
166,767,train_1089,train_1089_2.wav,DUSHYANT,"Kyu, Rosesh ke birthday pe maine gift to diya tha.","Why, I had given a gift to Rosesh on his birthday.","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[3, 4, 6, 8]","[1, 2, 2, 2]",79.64143364769488,508.3468560471686,282.01657798952823,69.7124811033965,43.527871141472346,73.44800551460922,62.71220935246666,7.431312529488726,0.0273825484158845,0.1608244768578116,8.36916020943033,5.0675675675675675
167,768,train_1089,train_1089_3.wav,MAYA,Tum logonko gift pe toolkit dete ho?,Do you give toolkits as gifts?,"['HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[2, 5, 6]","[3, 1, 1]",72.63015756093148,597.472244403296,215.23333337279288,95.45515840670323,42.68402814128297,70.91073921622288,60.77615085392496,6.710559066958329,0.0223100699615751,0.1515974351326977,8.244927954830805,3.9130627677352248
168,791,train_109,train_109_0.wav,ROSESH,Sahil bhai there is a pattern,Sahil bhai there is a pattern,"['HI', 'HI', 'EN', 'EN', 'EN', 'EN']",CSW,I,6,['HI > EN'],1,[2],[4],97.5615249306772,582.9328761504903,255.40227843005968,132.2364705917609,35.50744136785217,69.78495833248482,60.71087695632133,9.020908638036028,0.0175730692977812,0.1643157885622757,6.478641083913922,3.888888888888889
169,792,train_109,train_109_1.wav,SAHIL,Kaisa pattern?,what kind of pattern?,"['HI', 'EN', 'OTHER']",CSW,I,2,['HI > EN'],1,[1],[1],97.63638599757444,333.45841331863386,190.72778292781248,71.15286949546845,36.72738917514154,68.88015980316888,57.96477709099428,7.844703467679001,0.0147825022937132,0.1478248223652707,5.592084949497134,3.546099290780142
170,793,train_109,train_109_2.wav,ROSESH,Pahli baar Yamraj Chhole Bhature Dekhkar bagaya tha iss baar rasgulle,This time Yamraj played Rasgulla after seeing Chole Bhathura for the first time.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1,11,-1,0,-1,-1,97.7033246559324,605.0919246826104,246.40075525191455,95.19032347339572,35.73624615349059,72.08974250740077,60.67999254072788,8.285031424721964,0.0191197722857099,0.1384974921469629,7.828413352212896,4.020979020979021
171,794,train_109,train_109_4.wav,ROSESH,Matlab Yamraj tra troo tree,Meaning Yamraj tra troo tree,"['HI', 'HI', 'HI', 'EN', 'EN']",CSW,-1,5,-1,0,-1,-1,182.30372040445744,564.4229803400787,282.0486333538337,85.78595952518249,39.89220904440589,71.28921571229566,61.62435012278016,8.53573237588604,0.0177670197516102,0.1417855886142863,8.390151962701118,4.25531914893617
172,795,train_109,train_109_5.wav,SAHIL,Arey vah iska kya matlab?,Hey what does that mean?,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,127.44852690227884,596.6382367098737,314.5230945179771,125.36582676846092,34.62238034218064,72.45392387164392,61.99109220399472,9.125656599657928,0.0223701892155946,0.1193217087045538,6.952324216976799,3.515625
173,796,train_109,train_109_6.wav,ROSESH,Hathi ki bhasha mein Yamraj khana Dekh Kar Ke Bhag jaate hai. Tra tro tree,"In the language of stubbornness, Yamraj runs away after seeing the food. tra taro tree","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN']",CSW,-1,15,-1,0,-1,-1,76.77815078141074,617.8958540708409,248.99561665894348,99.44617371082047,23.88279802729989,73.6546197765921,61.28867915433705,11.29018669272479,0.0192364536131664,0.1467729509362339,6.358902466968326,3.7325038880248833
